"","frame","sigma","lambda","rep","TP","FP","TN","FN","auc","Reach","KG","Sensitivity","X1.Specificity","avg_metric","Kappa"
"13",2,0.5,0.2515,3,735,159,752,232,0.810939942356831,0.709355541376048,0.770375680458792,0.760082730093071,0.174533479692645,0.73986561091742,0.415806229126108
"14",2,0.5,0.2515,4,618,170,844,390,0.799425111925112,0.535164184157075,0.726546791520653,0.613095238095238,0.167652859960552,0.630855487838864,0.554269804161135
"15",2,0.5,0.2515,5,388,107,590,272,0.779807399678275,0.513138161273754,0.738866127290745,0.587878787878788,0.15351506456241,0.62600214428225,0.562734767789832
"16",2,0.5,0.2515,6,2342,902,4058,2646,0.763071229822542,0.351614895957296,0.61268491226137,0.469526864474739,0.181854838709677,0.482149904109333,0.712611593442589
"17",2,0.5,0.2515,7,352,99,510,263,0.745505760476324,0.48934481109517,0.715979064039409,0.572357723577236,0.16256157635468,0.602661937567289,0.590741466614404
"18",2,0.5,0.2515,8,541,127,708,280,0.864081337933147,0.597775896832442,0.769185473784409,0.658952496954933,0.152095808383234,0.683480685308425,0.492350218565184
"19",2,0.5,0.2515,9,1499,351,1817,657,0.823117627628039,0.636402437094315,0.767139962927314,0.695269016697588,0.16190036900369,0.701771200010815,0.466421766075133
"20",2,0.5,0.2515,10,520,90,540,110,0.870576971529353,0.796296296296296,0.826923076923077,0.825396825396825,0.142857142857143,0.811609686609687,0.317460317460317
"21",3,0.5,0.501,1,297,127,481,311,0.600074662396122,0.353430353430353,0.572390572390572,0.488486842105263,0.208881578947368,0.462910462910463,0.720394736842105
"22",3,0.5,0.501,2,784,151,706,105,0.885059583421384,0.856628226004327,0.80020628438073,0.881889763779528,0.176196032672112,0.828417255192529,0.293623881114701
"23",3,0.5,0.501,3,747,166,745,220,0.819212951663967,0.721799240715421,0.764117575314063,0.772492244053775,0.182217343578485,0.742958408014742,0.410736484488055
"24",3,0.5,0.501,4,629,179,835,379,0.798789173789174,0.543406045052752,0.717105201268097,0.624007936507937,0.176528599605523,0.630255623160424,0.552257829570284
"25",3,0.5,0.501,5,406,112,585,254,0.781146471892526,0.541471121471121,0.738781971998219,0.615151515151515,0.160688665710186,0.64012654673467,0.542926979643326
"26",3,0.5,0.501,6,2604,994,3966,2384,0.76734895604289,0.40226488099932,0.616124696496705,0.52205292702486,0.200403225806452,0.509194788748012,0.678603098391999
"27",3,0.5,0.501,7,357,105,504,258,0.748950031372235,0.493089430894309,0.702984642132715,0.580487804878049,0.172413793103448,0.598037036513512,0.592425478807661
"28",3,0.5,0.501,8,570,137,698,251,0.867726666034557,0.634269131571324,0.763678957873726,0.694275274056029,0.164071856287425,0.698974044722525,0.469178677360797
"29",3,0.5,0.501,9,1554,367,1801,602,0.818865998261096,0.663880816573765,0.765142448721785,0.720779220779221,0.169280442804428,0.714511632647775,0.448334809251331
"30",3,0.5,0.501,10,520,98,532,110,0.873817082388511,0.793233082706767,0.811538461538462,0.825396825396825,0.155555555555556,0.802385772122614,0.33015873015873
"31",4,0.5,0.7505,1,296,133,475,312,0.595248658240997,0.343157894736842,0.550675675675676,0.486842105263158,0.21875,0.446916785206259,0.731907894736842
"32",4,0.5,0.7505,2,812,155,702,77,0.891879617731564,0.894261614734056,0.801985675773549,0.913385826771654,0.180863477246208,0.848123645253802,0.266275760065735
"33",4,0.5,0.7505,3,766,169,742,201,0.82654605266892,0.744798010909892,0.765811248076168,0.792140641158221,0.185510428100988,0.75530462949303,0.393986162912932
"34",4,0.5,0.7505,4,631,191,823,377,0.798533820168436,0.539193137765434,0.699096953272255,0.625992063492063,0.18836291913215,0.619145045518845,0.562131810946852
"35",4,0.5,0.7505,5,412,115,582,248,0.779970436067997,0.549994793293762,0.735691103341644,0.624242424242424,0.164992826398852,0.642842948317703,0.538280813752091
"36",4,0.5,0.7505,6,2716,1057,3903,2272,0.768379898045632,0.421151373082742,0.608627785167941,0.544506816359262,0.213104838709677,0.514889579125342,0.668825716985042
"37",4,0.5,0.7505,7,358,109,500,257,0.751024603842098,0.491014634146341,0.692531028978727,0.582113821138211,0.178981937602627,0.591772831562534,0.597345451345275
"38",4,0.5,0.7505,8,583,143,692,238,0.869500463141926,0.650204529933185,0.758829510789741,0.710109622411693,0.17125748502994,0.704517020361463,0.46062464409304
"39",4,0.5,0.7505,9,1576,377,1791,580,0.815925821016095,0.674356113695669,0.762110860321801,0.730983302411874,0.173892988929889,0.718233487008735,0.442764482697374
"40",4,0.5,0.7505,10,526,103,527,104,0.875575711766188,0.802656546489564,0.804182509505703,0.834920634920635,0.163492063492063,0.803419527997633,0.328571428571429
"41",5,0.5,1,1,297,136,472,311,0.591942953601108,0.341101694915254,0.542087542087542,0.488486842105263,0.223684210526316,0.441594618501398,0.735197368421053
"42",5,0.5,1,2,822,157,700,67,0.895024498833795,0.907730997910975,0.801870668631309,0.924634420697413,0.183197199533256,0.854800833271142,0.257158750343554
"43",5,0.5,1,3,773,174,737,194,0.831634952329168,0.752014581599851,0.761066056236625,0.799379524301965,0.190998902305159,0.756540318918238,0.392005871829399
"44",5,0.5,1,4,635,197,817,373,0.797400871920103,0.540734102698607,0.691599496808461,0.629960317460317,0.194280078895464,0.616166799753534,0.564094582530658
"45",5,0.5,1,5,415,116,581,245,0.778881352984653,0.554673238408178,0.735320046325906,0.628787878787879,0.166427546628407,0.644996642367042,0.535228518017147
"46",5,0.5,1,6,2836,1106,3854,2152,0.768602609973614,0.4447535527924,0.607812571090586,0.568564554931836,0.222983870967742,0.526283061941493,0.654623745774814
"47",5,0.5,1,7,360,111,498,255,0.751657388495067,0.492947399353512,0.688628899835796,0.585365853658537,0.182266009852217,0.590788149594654,0.597364568081991
"48",5,0.5,1,8,603,144,691,218,0.870426746993224,0.679135430125628,0.765197962284386,0.734470158343484,0.172455089820359,0.722166696205007,0.437559943767819
"49",5,0.5,1,9,1584,383,1785,572,0.813802038762503,0.677768250157206,0.75954540795408,0.73469387755102,0.176660516605166,0.718656829055643,0.441831222873851
"50",5,0.5,1,10,526,105,525,104,0.876485260770975,0.801904761904762,0.800380228136882,0.834920634920635,0.166666666666667,0.801142495020822,0.331746031746032
"51",6,1,0.002,1,283,205,403,325,0.623325506405817,0.193548387096774,0.275618374558304,0.465460526315789,0.337171052631579,0.234583380827539,0.871710526315789
"52",6,1,0.002,2,867,252,605,22,0.84325471568096,0.964945290929543,0.698489540644317,0.97525309336333,0.294049008168028,0.83171741578693,0.315489591700266
"53",6,1,0.002,3,911,265,646,56,0.85774351627869,0.918332847752937,0.691229647159187,0.942088934850052,0.290889132821076,0.804781247456062,0.344445396732889
"54",6,1,0.002,4,638,275,739,370,0.684750790520021,0.496343192215993,0.571516017139359,0.632936507936508,0.27120315581854,0.533929604677676,0.638165756042852
"55",6,1,0.002,5,459,218,479,201,0.787070127385766,0.556851394951604,0.550266782944646,0.695454545454545,0.312769010043042,0.553559088948125,0.617575914905357
"56",6,1,0.002,6,2893,1708,3252,2095,0.647157532917712,0.35939736301934,0.406276551854867,0.579991980753809,0.344354838709677,0.382836957437103,0.764414449619084
"57",6,1,0.002,7,414,207,402,201,0.733517561776603,0.504878048780488,0.495073891625616,0.673170731707317,0.339901477832512,0.499975970203052,0.666714728570399
"58",6,1,0.002,8,657,223,612,164,0.844171340631769,0.727456553063775,0.666269287908202,0.800243605359318,0.267065868263473,0.696862920485989,0.467143281998052
"59",6,1,0.002,9,1456,551,1617,700,0.784485842307403,0.564690102723498,0.623660587567414,0.675324675324675,0.254151291512915,0.594175345145456,0.578746046167666
"60",6,1,0.002,10,622,203,427,8,0.906540690350214,0.981264637002342,0.673633440514469,0.987301587301587,0.322222222222222,0.827449038758406,0.334920634920635
"61",7,1,0.2515,1,241,157,451,367,0.599322628116344,0.186252771618625,0.348547717842324,0.396381578947368,0.258223684210526,0.267400244730474,0.861842105263158
"62",7,1,0.2515,2,870,217,640,19,0.933582106204052,0.971381116422947,0.74126128301077,0.978627671541057,0.253208868144691,0.856321199716858,0.271552184314061
"63",7,1,0.2515,3,837,235,676,130,0.838056523905796,0.818829050990375,0.701976506445187,0.865563598759049,0.257958287596048,0.760402778717781,0.390360103736118
"64",7,1,0.2515,4,647,244,770,361,0.737554201496509,0.528378169449598,0.62510631681955,0.641865079365079,0.240631163708087,0.576742243134574,0.598628250637869
"65",7,1,0.2515,5,554,176,521,106,0.81195817573149,0.785139300878264,0.69917490638062,0.839393939393939,0.252510760401722,0.742157103629442,0.414764315055873
"66",7,1,0.2515,6,3322,1488,3472,1666,0.709426494554673,0.522854851643946,0.549548464780253,0.665998396150762,0.3,0.536201658212099,0.634038465548925
"67",7,1,0.2515,7,416,165,444,199,0.807855073624628,0.556174467150077,0.599457654414551,0.676422764227642,0.270935960591133,0.577816060782314,0.59462359564058
"68",7,1,0.2515,8,681,181,654,140,0.883581436396391,0.782282366175359,0.738670676268608,0.829476248477466,0.216766467065868,0.760476521221983,0.387546622884655
"69",7,1,0.2515,9,1877,434,1734,279,0.876802658332706,0.838204800636832,0.770059783709185,0.870593692022263,0.200184501845018,0.804132292173009,0.329724170708971
"70",7,1,0.2515,10,579,139,491,51,0.930811287477954,0.896130346232179,0.75993091537133,0.919047619047619,0.220634920634921,0.828030630801754,0.301587301587302
"71",8,1,0.501,1,189,141,467,419,0.591593988054017,0.102783725910064,0.253968253968254,0.310855263157895,0.231907894736842,0.178375989939159,0.921052631578947
"72",8,1,0.501,2,870,201,656,19,0.939642171333017,0.972079137973607,0.760338792097534,0.978627671541057,0.234539089848308,0.86620896503557,0.253056481163064
"73",8,1,0.501,3,703,220,691,264,0.827890076134843,0.640070218812715,0.667818491551809,0.726990692864529,0.241492864983535,0.653944355182262,0.515180197898589
"74",8,1,0.501,4,646,239,775,362,0.750047939951786,0.530122887864823,0.632220125670947,0.640873015873016,0.235700197238659,0.581171506767885,0.594680854187403
"75",8,1,0.501,5,538,157,540,122,0.815929742185122,0.761408529741863,0.72366968366819,0.815151515151515,0.225251076040172,0.742539106705027,0.410928706713627
"76",8,1,0.501,6,3343,1410,3550,1645,0.728524305106449,0.539220890701063,0.575842154526068,0.670208500400962,0.284274193548387,0.557531522613565,0.614117008038791
"77",8,1,0.501,7,413,148,461,202,0.824961619074319,0.566097031903074,0.638115912642088,0.671544715447154,0.243021346469622,0.602106472272581,0.571661902817477
"78",8,1,0.501,8,679,180,655,142,0.884094903980103,0.779509256073863,0.739348989796548,0.827040194884287,0.215568862275449,0.759429122935205,0.388765837320155
"79",8,1,0.501,9,1910,421,1747,246,0.880704281880481,0.858403433184691,0.780801182357373,0.885899814471243,0.194188191881919,0.819602307771032,0.308443726528033
"80",8,1,0.501,10,567,123,507,63,0.926873267825649,0.875739644970414,0.783068783068783,0.9,0.195238095238095,0.829404214019599,0.295238095238095
"81",9,1,0.7505,1,170,137,471,438,0.58447400882964,0.0700636942675159,0.194117647058824,0.279605263157895,0.225328947368421,0.13209067066317,0.945723684210526
"82",9,1,0.7505,2,854,193,664,35,0.940029374974569,0.949186509818803,0.765566118943321,0.960629921259842,0.225204200700117,0.857376314381062,0.262125911147107
"83",9,1,0.7505,3,697,207,704,270,0.821100714353013,0.638687482372849,0.684756845631348,0.720785935884178,0.227222832052689,0.661722164002099,0.507423238446541
"84",9,1,0.7505,4,646,229,785,362,0.753352861525938,0.536108583560813,0.647608404931577,0.640873015873016,0.225838264299803,0.591858494246195,0.584803168795934
"85",9,1,0.7505,5,538,150,547,122,0.816421025172819,0.764461802670212,0.735990143632029,0.815151515151515,0.215208034433286,0.75022597315112,0.40073131858826
"86",9,1,0.7505,6,3350,1361,3599,1638,0.737595147709341,0.547428415582784,0.591437891189215,0.671611868484362,0.274395161290323,0.569433153385999,0.602845545639131
"87",9,1,0.7505,7,410,138,471,205,0.829938457020038,0.569002123142251,0.660098522167488,0.666666666666667,0.226600985221675,0.614550322654869,0.560170359933393
"88",9,1,0.7505,8,674,179,656,147,0.883292610880553,0.772093446421675,0.738874180422538,0.82095006090134,0.21437125748503,0.755483813422106,0.393619332739344
"89",9,1,0.7505,9,1915,399,1769,241,0.88104872525998,0.863006572689202,0.792798165579567,0.88821892393321,0.184040590405904,0.827902369134385,0.295964455517634
"90",9,1,0.7505,10,531,117,513,99,0.922884857646762,0.807017543859649,0.779661016949153,0.842857142857143,0.185714285714286,0.793339280404401,0.342857142857143
"91",10,1,1,1,168,139,469,440,0.57873636599723,0.0618336886993605,0.172619047619048,0.276315789473684,0.228618421052632,0.117226368159204,0.952302631578947
"92",10,1,1,2,849,186,671,40,0.940379827084042,0.942533263818923,0.772738330357769,0.955005624296963,0.217036172695449,0.857635797088346,0.259760880641759
"93",10,1,1,3,685,203,708,282,0.817036859616522,0.624761186966505,0.685432708101308,0.708376421923475,0.222832052689352,0.655096947533907,0.515671760937282
"94",10,1,1,4,637,216,798,371,0.755523856485395,0.532320384294068,0.662916964692113,0.631944444444444,0.21301775147929,0.597618674493091,0.580882633629815
"95",10,1,1,5,538,141,556,122,0.816503630276945,0.768274471332025,0.751830735014107,0.815151515151515,0.202295552367288,0.760052603173066,0.387611961209588
"96",10,1,1,6,3326,1320,3640,1662,0.742877219843754,0.54596966786221,0.600886466355013,0.666800320769848,0.266129032258065,0.573428067108612,0.599406237992654
"97",10,1,1,7,410,131,478,205,0.83150573377655,0.575313807531381,0.677339901477833,0.666666666666667,0.215106732348112,0.626326854504607,0.5487075625005
"98",10,1,1,8,669,177,658,152,0.882296308722385,0.765057809995224,0.739861980075723,0.814859926918392,0.211976047904192,0.752459895035474,0.397269982937393
"99",10,1,1,9,1915,393,1775,241,0.880614854965804,0.86346964906321,0.795913982638521,0.88821892393321,0.181273062730627,0.829691815850866,0.293192046407365
"100",10,1,1,10,524,109,521,106,0.920395565633661,0.796545105566219,0.791984732824427,0.831746031746032,0.173015873015873,0.794264919195323,0.341269841269841
"101",11,1.5,0.002,1,279,254,354,329,0.649606128808864,0.0706214689265536,0.089605734767025,0.458881578947368,0.417763157894737,0.0801136018467893,0.958881578947368
"102",11,1.5,0.002,2,870,326,531,19,0.847506080409727,0.965506430340275,0.611295752357194,0.978627671541057,0.380396732788798,0.788401091348734,0.397887077405573
"103",11,1.5,0.002,3,927,351,560,40,0.823828491708261,0.932707933224996,0.598083829782699,0.958634953464323,0.385290889132821,0.765395881503848,0.420931888299976
"104",11,1.5,0.002,4,640,427,587,368,0.650858222973608,0.369351829317758,0.336760355029586,0.634920634920635,0.421104536489152,0.353056092173672,0.786220921872386
"105",11,1.5,0.002,5,419,315,382,241,0.737685318029651,0.333741868951293,0.288118530490373,0.634848484848485,0.4519368723099,0.310930199720833,0.817631109540973
"106",11,1.5,0.002,6,3214,2087,2873,1774,0.604226999637841,0.385993143028127,0.34698772507377,0.644346431435445,0.420766129032258,0.366490434050948,0.776380090344079
"107",11,1.5,0.002,7,415,251,358,200,0.698359298863925,0.446791115955852,0.38922191227966,0.67479674796748,0.412151067323481,0.418006514117756,0.73724698302803
"108",11,1.5,0.002,8,698,399,436,123,0.784091257193287,0.713079261138241,0.437951032033355,0.850182704019488,0.477844311377245,0.575515146585798,0.628707996165634
"109",11,1.5,0.002,9,1777,860,1308,379,0.750931922584532,0.708631909811464,0.518717021722834,0.824211502782931,0.396678966789668,0.613674465767149,0.572731272880126
"110",11,1.5,0.002,10,627,295,335,3,0.813945578231293,0.991044776119403,0.529505582137161,0.995238095238095,0.468253968253968,0.760275179128282,0.473015873015873
"111",12,1.5,0.2515,1,294,184,424,314,0.668195983379501,0.259433962264151,0.374149659863945,0.483552631578947,0.302631578947368,0.316791811064048,0.819078947368421
"112",12,1.5,0.2515,2,865,257,600,24,0.947621191458419,0.961439820022497,0.691796224226196,0.973003374578178,0.299883313885648,0.826618022124346,0.323570029479849
"113",12,1.5,0.2515,3,767,274,637,200,0.815787054011808,0.704210695494489,0.620804394214132,0.793174767321613,0.300768386388584,0.662507544854311,0.506432728576061
"114",12,1.5,0.2515,4,611,315,699,397,0.694124518643749,0.428665099802439,0.487502300041643,0.606150793650794,0.310650887573965,0.458083699922041,0.704428956438515
"115",12,1.5,0.2515,5,544,251,446,116,0.80486500586931,0.725329528468542,0.563096041860073,0.824242424242424,0.360114777618364,0.644212785164307,0.53837854783873
"116",12,1.5,0.2515,6,3484,1639,3321,1504,0.697203004953825,0.549666565007448,0.52690803118403,0.698476343223737,0.330443548387097,0.538287298095739,0.631939087878493
"117",12,1.5,0.2515,7,541,205,404,74,0.858221528028088,0.818618691137406,0.61733880881054,0.879674796747967,0.336617405582923,0.717978749973973,0.456372179546803
"118",12,1.5,0.2515,8,687,248,587,134,0.860651899611253,0.767827907546164,0.645062713001944,0.836784409257004,0.297005988023952,0.706445310274054,0.460849179625634
"119",12,1.5,0.2515,9,2116,658,1510,40,0.923088574577768,0.97336249370308,0.690757120236609,0.981447124304267,0.303505535055351,0.832059806969844,0.32259578838098
"120",12,1.5,0.2515,10,579,187,443,51,0.915920886873268,0.884875846501129,0.677029360967185,0.919047619047619,0.296825396825397,0.780952603734157,0.377777777777778
"121",13,1.5,0.501,1,252,165,443,356,0.643698060941828,0.196388261851016,0.345238095238095,0.414473684210526,0.271381578947368,0.270813178544555,0.856907894736842
"122",13,1.5,0.501,2,857,234,623,32,0.948931121066109,0.950484520093094,0.716759094232547,0.96400449943757,0.273045507584597,0.833621807162821,0.306097350393664
"123",13,1.5,0.501,3,738,252,659,229,0.808449412387038,0.672627669073351,0.637546518165511,0.763185108583247,0.27661909989023,0.655087093619431,0.513078031973445
"124",13,1.5,0.501,4,555,285,729,453,0.698433244106321,0.374902018420537,0.489525027986566,0.550595238095238,0.281065088757396,0.432213523203552,0.730336880682219
"125",13,1.5,0.501,5,538,223,474,122,0.818518760053911,0.728186932617312,0.607505346866283,0.815151515151515,0.319942611190818,0.667846139741798,0.506794388689045
"126",13,1.5,0.501,6,3439,1517,3443,1549,0.721942541130972,0.552627147442564,0.556393221960623,0.689454691259022,0.305846774193548,0.554510184701593,0.61639902917142
"127",13,1.5,0.501,7,537,184,425,78,0.876839280708078,0.818261119081779,0.653979873590739,0.873170731707317,0.302134646962233,0.736120496336259,0.428478663449282
"128",13,1.5,0.501,8,687,232,603,134,0.869990591290014,0.773988361077277,0.66796189280827,0.836784409257004,0.277844311377246,0.720975126942774,0.441618662209405
"129",13,1.5,0.501,9,2036,577,1591,120,0.919499303411402,0.924155937444974,0.718169806943649,0.944341372912802,0.266143911439114,0.821162872194311,0.322200151808337
"130",13,1.5,0.501,10,572,162,468,58,0.918578987150416,0.876068376068376,0.716783216783217,0.907936507936508,0.257142857142857,0.796425796425796,0.349206349206349
"131",14,1.5,0.7505,1,253,159,449,355,0.628649259868421,0.209354120267261,0.371541501976285,0.416118421052632,0.261513157894737,0.290447811121773,0.845394736842105
"132",14,1.5,0.7505,2,851,219,638,38,0.949238258869917,0.942582804108734,0.733046577093049,0.957255343082115,0.255542590431739,0.837814690600891,0.295609748384997
"133",14,1.5,0.7505,3,724,239,672,243,0.803508082870852,0.659333911951544,0.649597309737948,0.74870734229576,0.262349066959385,0.654465610844746,0.513703551107827
"134",14,1.5,0.7505,4,490,273,741,518,0.700464332675871,0.296783625730994,0.446153846153846,0.486111111111111,0.269230769230769,0.37146873594242,0.782963587392315
"135",14,1.5,0.7505,5,538,195,502,122,0.822094691535151,0.743347820837861,0.656787186721638,0.815151515151515,0.279770444763271,0.700067503779749,0.466186069547143
"136",14,1.5,0.7505,6,3386,1431,3529,1602,0.733532009079856,0.548595291209529,0.57499166396738,0.678829190056135,0.288508064516129,0.561793477588455,0.609716640031388
"137",14,1.5,0.7505,7,535,170,439,80,0.879573337605297,0.819545530307239,0.67911237972469,0.869918699186992,0.279146141215107,0.749328955015965,0.408801250450884
"138",14,1.5,0.7505,8,687,212,623,134,0.873396690176286,0.781243951411875,0.696585867566178,0.836784409257004,0.253892215568862,0.738914909489026,0.417571686142015
"139",14,1.5,0.7505,9,2029,546,1622,127,0.915494132909789,0.921265804831068,0.732391394884871,0.941094619666048,0.251845018450184,0.826828599857969,0.311120909046978
"140",14,1.5,0.7505,10,567,148,482,63,0.919773242630386,0.869294605809129,0.738977072310406,0.9,0.234920634920635,0.804135839059767,0.334920634920635
"141",15,1.5,1,1,238,155,453,370,0.619451718317174,0.183222958057395,0.348739495798319,0.391447368421053,0.254934210526316,0.265981226927857,0.863486842105263
"142",15,1.5,1,2,844,208,649,45,0.949381327334083,0.933158393721586,0.744352336763868,0.949381327334083,0.242707117852975,0.838755365242727,0.290898434670372
"143",15,1.5,1,3,687,229,682,280,0.800452245733804,0.613218619123146,0.646176362971094,0.710444674250258,0.251372118551043,0.62969749104712,0.541670397171239
"144",15,1.5,1,4,472,266,748,536,0.701445634137942,0.279157117392412,0.439775348510681,0.468253968253968,0.26232741617357,0.359466232951546,0.793910126485604
"145",15,1.5,1,5,538,178,519,122,0.823831572540324,0.751754539615811,0.686708303776674,0.815151515151515,0.255380200860832,0.719231421696243,0.441486500555247
"146",15,1.5,1,6,3317,1373,3587,1671,0.740254473639962,0.536766131103832,0.583735059857819,0.664995990376905,0.276814516129032,0.560250595480826,0.611883973959302
"147",15,1.5,1,7,531,160,449,84,0.880355640994834,0.814742788853278,0.695713079699053,0.863414634146341,0.262725779967159,0.755227934276166,0.398945250823522
"148",15,1.5,1,8,687,206,629,134,0.874690570138651,0.783330654578057,0.70517305999355,0.836784409257004,0.246706586826347,0.744251857285804,0.410355679487609
"149",15,1.5,1,9,2014,520,1648,142,0.91237617153537,0.913355368625826,0.743236459176906,0.934137291280148,0.239852398523985,0.828295913901366,0.306051821927451
"150",15,1.5,1,10,564,136,494,66,0.920100781053162,0.866396761133603,0.75886524822695,0.895238095238095,0.215873015873016,0.812631004680277,0.320634920634921
"151",16,2,0.002,1,429,291,317,179,0.66199305315097,0.435331230283912,0.321678321678322,0.705592105263158,0.478618421052632,0.378504775981117,0.773026315789474
"152",16,2,0.002,2,870,357,500,19,0.845832573145393,0.963367829021372,0.574333078501589,0.978627671541057,0.41656942823804,0.768850453761481,0.433923578751165
"153",16,2,0.002,3,912,385,526,55,0.810502907699415,0.901492601869291,0.551900985999576,0.943123061013444,0.422612513721185,0.726696793934434,0.47397203386039
"154",16,2,0.002,4,645,474,540,363,0.627790300867224,0.323776455026455,0.26946470345397,0.639880952380952,0.467455621301775,0.296620579240213,0.827630826108006
"155",16,2,0.002,5,407,334,363,253,0.68845267597061,0.263957759412305,0.222924502694947,0.616666666666667,0.479196556671449,0.243441131053626,0.862976240389063
"156",16,2,0.002,6,2967,2220,2740,2021,0.572060566326927,0.266549207148251,0.247545582047686,0.594827586206897,0.44758064516129,0.257047394597968,0.852736475760433
"157",16,2,0.002,7,425,282,327,190,0.696060448289212,0.424628925188334,0.329933352651405,0.691056910569106,0.463054187192118,0.37728113891987,0.771829134369514
"158",16,2,0.002,8,698,443,392,123,0.720799083927152,0.680873872082329,0.375970694713724,0.850182704019488,0.530538922155689,0.528422283398027,0.681397259278107
"159",16,2,0.002,9,2003,1069,1099,153,0.791326573400242,0.860007664245283,0.469254605177105,0.929035250463822,0.493081180811808,0.664631134711194,0.564557929304931
"160",16,2,0.002,10,628,326,304,2,0.782103804484757,0.993421052631579,0.480891719745223,0.996825396825397,0.517460317460317,0.737156386188401,0.520634920634921
"161",17,2,0.2515,1,272,204,404,336,0.681083362188366,0.168316831683168,0.25,0.447368421052632,0.335526315789474,0.209158415841584,0.888157894736842
"162",17,2,0.2515,2,856,258,599,33,0.948452038594359,0.946891237927479,0.687343918690498,0.962879640044994,0.301050175029172,0.817117578308989,0.335028413249582
"163",17,2,0.2515,3,705,299,612,262,0.788135814479356,0.59668741677988,0.549815883099392,0.729058945191313,0.32821075740944,0.573251649939636,0.598679851483292
"164",17,2,0.2515,4,537,337,677,471,0.657674501424501,0.300142435112893,0.376152854451092,0.532738095238095,0.332347140039448,0.338147644781993,0.799530199371641
"165",17,2,0.2515,5,538,249,448,122,0.821855571496891,0.712412067099567,0.561743638429168,0.815151515151515,0.357245337159254,0.637077852764367,0.54442064193248
"166",17,2,0.2515,6,3466,1679,3281,1522,0.716955006531805,0.538721031664657,0.512845289726933,0.694867682437851,0.338508064516129,0.525783160695795,0.643608719473729
"167",17,2,0.2515,7,554,206,403,61,0.890445485735646,0.850111965139502,0.624495385107859,0.900813008130081,0.338259441707718,0.737303675123681,0.436792301523657
"168",17,2,0.2515,8,688,277,558,133,0.848035475942147,0.757584290510305,0.604134173513438,0.838002436053593,0.331736526946108,0.680859232011872,0.4944774034547
"169",17,2,0.2515,9,2111,766,1402,45,0.934373053146116,0.967724348201218,0.639147253623176,0.979128014842301,0.353321033210332,0.803435800912197,0.374771669929085
"170",17,2,0.2515,10,579,205,425,51,0.908483245149912,0.88,0.64594127806563,0.919047619047619,0.325396825396825,0.762970639032815,0.406349206349206
"171",18,2,0.501,1,256,180,428,352,0.656550272680055,0.177570093457944,0.296875,0.421052631578947,0.296052631578947,0.237222546728972,0.875
"172",18,2,0.501,2,849,236,621,40,0.950817262194618,0.937906312435583,0.711646483679749,0.955005624296963,0.275379229871645,0.824776398057666,0.317564584302598
"173",18,2,0.501,3,606,272,639,361,0.779775398240737,0.467771352925088,0.523564211525434,0.626680455015512,0.298572996706916,0.495667782225261,0.672818075929135
"174",18,2,0.501,4,472,319,695,536,0.660039212923828,0.224186365193559,0.32815163975529,0.468253968253968,0.314595660749507,0.276169002474425,0.846243762610614
"175",18,2,0.501,5,538,226,471,122,0.829435676709708,0.726455639194493,0.602225149738924,0.815151515151515,0.324246771879483,0.664340394466708,0.511139878426822
"176",18,2,0.501,6,3450,1546,3414,1538,0.737288484297799,0.552030908157316,0.549354371201496,0.691659983961508,0.311693548387097,0.550692639679406,0.620031844312098
